user_id,datetime,day_of_week,game_type,category,is_resolved,selected_answer,correct_answer,wrong_type,student_profile,question_id,reaction_time,repeat_count
38,2025-07-07 19:59:00,Monday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_08,4.02,2
38,2025-07-08 19:29:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_02,6.3,2
38,2025-07-08 19:29:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_09,9.78,1
38,2025-07-09 21:41:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_10,9.97,2
38,2025-07-09 21:41:00,Wednesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_01,4.43,2
38,2025-07-14 20:10:00,Monday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_09,9.67,2
38,2025-07-14 20:10:00,Monday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_02,6.64,2
38,2025-07-16 20:36:00,Wednesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_03,2.99,3
38,2025-07-16 20:36:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_01,7.05,2
38,2025-07-18 21:39:00,Friday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_10,6.6,2
38,2025-07-18 21:39:00,Friday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_04,5.67,2
38,2025-07-19 21:11:00,Saturday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_03,8.29,2
38,2025-07-19 21:11:00,Saturday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_04,5.53,3
38,2025-07-21 20:01:00,Monday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_02,3.93,3
38,2025-07-21 20:01:00,Monday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_05,4.4,3
38,2025-07-22 19:46:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_05,9.62,3
38,2025-07-23 19:55:00,Wednesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_06,5.4,3
38,2025-07-23 19:55:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_03,7.11,3
38,2025-07-27 17:06:00,Sunday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_06,6.76,3
38,2025-07-28 19:30:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_07,5.16,2
38,2025-07-28 19:30:00,Monday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_08,9.7,4
39,2025-06-03 21:00:00,Tuesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_09,6.25,1
39,2025-06-05 20:30:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_01,6.43,1
39,2025-06-05 20:30:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_02,9.06,1
39,2025-06-07 21:28:00,Saturday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_03,3.11,1
39,2025-06-07 21:28:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_04,4.89,1
39,2025-06-08 20:23:00,Sunday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_05,3.62,2
39,2025-06-08 20:23:00,Sunday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_10,6.25,1
39,2025-06-12 20:00:00,Thursday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_07,7.55,1
39,2025-06-14 21:14:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_08,7.76,1
39,2025-06-16 19:25:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_09,6.94,1
39,2025-06-18 19:04:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_06,8.79,2
39,2025-06-20 20:32:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_10,8.39,2
39,2025-06-23 20:16:00,Monday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_07,6.58,1
39,2025-06-26 19:02:00,Thursday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_01,9.21,1
39,2025-06-26 19:02:00,Thursday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_02,2.47,2
39,2025-06-27 21:55:00,Friday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_03,7.88,2
39,2025-06-30 18:49:00,Monday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_04,6.73,1
39,2025-07-01 18:42:00,Tuesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_04,2.78,2
39,2025-07-03 19:31:00,Thursday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_08,3.44,1
39,2025-07-03 19:31:00,Thursday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_01,8.73,2
39,2025-07-04 20:07:00,Friday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_05,8.28,3
39,2025-07-04 20:07:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_02,8.47,2
39,2025-07-11 19:39:00,Friday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_06,9.83,3
39,2025-07-11 19:39:00,Friday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_05,2.34,1
39,2025-07-13 18:42:00,Sunday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_07,5.87,1
39,2025-07-13 18:42:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_09,4.58,2
39,2025-07-14 19:47:00,Monday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_10,7.0,2
39,2025-07-14 19:47:00,Monday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_08,6.6,1
39,2025-07-15 21:55:00,Tuesday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_03,4.55,1
39,2025-07-15 21:55:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_09,7.79,1
39,2025-07-19 17:32:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_06,6.74,1
39,2025-07-21 17:25:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_04,3.89,3
39,2025-07-21 17:25:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_05,4.06,3
39,2025-07-23 18:37:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_10,3.92,3
39,2025-07-27 20:26:00,Sunday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_01,4.12,4
39,2025-07-27 20:26:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_01,5.86,2
39,2025-07-28 17:04:00,Monday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_02,4.46,2
39,2025-07-28 17:04:00,Monday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_02,5.66,2
40,2025-06-05 21:08:00,Thursday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_03,3.5,1
40,2025-06-07 18:53:00,Saturday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_03,6.59,1
40,2025-06-07 18:53:00,Saturday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_04,7.77,1
40,2025-06-09 18:04:00,Monday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_05,8.52,1
40,2025-06-09 18:04:00,Monday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_06,8.16,1
40,2025-06-10 17:39:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_06,7.72,1
40,2025-06-10 17:39:00,Tuesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_07,9.08,1
40,2025-06-11 17:00:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_04,6.07,1
40,2025-06-12 19:07:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_07,9.89,1
40,2025-06-12 19:07:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_08,9.56,1
40,2025-06-13 21:32:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_07,5.17,1
40,2025-06-15 19:54:00,Sunday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_08,2.04,1
40,2025-06-18 18:13:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_09,2.77,2
40,2025-06-19 19:42:00,Thursday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_05,9.98,1
40,2025-06-19 19:42:00,Thursday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_09,7.2,1
40,2025-06-20 19:44:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_10,9.33,1
40,2025-06-20 19:44:00,Friday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_06,3.78,1
40,2025-06-24 21:45:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_07,5.06,1
40,2025-06-24 21:45:00,Tuesday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_10,3.77,2
40,2025-06-25 20:58:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_08,5.44,1
40,2025-06-25 20:58:00,Wednesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_08,7.31,1
40,2025-06-28 17:12:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_01,7.27,2
40,2025-07-02 17:16:00,Wednesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_09,7.76,2
40,2025-07-03 21:57:00,Thursday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_10,7.61,2
40,2025-07-05 17:01:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_01,4.44,2
40,2025-07-05 17:01:00,Saturday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_02,4.07,2
40,2025-07-07 20:22:00,Monday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_03,7.31,2
40,2025-07-08 18:41:00,Tuesday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_02,7.72,1
40,2025-07-08 18:41:00,Tuesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_04,4.26,2
40,2025-07-10 19:37:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_05,7.98,3
40,2025-07-11 17:19:00,Friday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_06,5.99,3
40,2025-07-12 20:49:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_03,6.22,2
40,2025-07-14 18:59:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_04,4.2,2
40,2025-07-15 21:42:00,Tuesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_01,6.56,2
40,2025-07-15 21:42:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_05,5.37,3
40,2025-07-17 18:17:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_09,2.93,1
40,2025-07-17 18:17:00,Thursday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_02,8.93,2
40,2025-07-18 17:40:00,Friday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_07,7.69,3
40,2025-07-21 20:00:00,Monday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_08,9.24,3
40,2025-07-21 20:00:00,Monday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_03,4.67,3
40,2025-07-22 20:04:00,Tuesday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_09,8.3,3
40,2025-07-24 18:51:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_10,2.78,2
40,2025-07-25 19:56:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_06,7.56,3
40,2025-07-26 17:04:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_10,5.31,3
40,2025-07-26 17:04:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_07,6.19,2
40,2025-07-28 19:03:00,Monday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_08,5.05,2
40,2025-07-28 19:03:00,Monday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_04,2.41,3
41,2025-06-04 21:44:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_01,9.66,1
41,2025-06-04 21:44:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_05,4.23,1
41,2025-06-07 20:44:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_01,5.55,1
41,2025-06-07 20:44:00,Saturday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_02,3.53,1
41,2025-06-08 20:48:00,Sunday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_09,5.14,1
41,2025-06-08 20:48:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_02,5.96,1
41,2025-06-09 17:35:00,Monday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_06,5.23,1
41,2025-06-09 17:35:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_07,9.89,1
41,2025-06-11 20:57:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_03,9.83,1
41,2025-06-14 20:02:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_10,4.07,1
41,2025-06-15 20:42:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_04,6.59,1
41,2025-06-15 20:42:00,Sunday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_01,9.38,1
41,2025-06-17 21:03:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_08,5.82,1
41,2025-06-18 18:54:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_05,7.89,1
41,2025-06-18 18:54:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_06,3.0,2
41,2025-06-21 21:56:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_03,3.6,1
41,2025-06-22 20:05:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_07,4.76,1
41,2025-06-23 18:52:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_02,2.96,1
41,2025-06-24 20:10:00,Tuesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_08,6.59,2
41,2025-06-24 20:10:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_03,3.72,1
41,2025-06-27 18:50:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_04,4.29,2
41,2025-06-28 19:13:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_04,2.78,2
41,2025-06-28 19:13:00,Saturday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_09,6.21,1
41,2025-06-29 17:17:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_09,8.44,2
41,2025-06-30 21:20:00,Monday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_10,6.7,2
41,2025-07-02 17:56:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_10,6.8,1
41,2025-07-03 21:47:00,Thursday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_05,6.42,1
41,2025-07-04 19:46:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_01,5.0,2
41,2025-07-11 19:08:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_02,6.61,2
41,2025-07-11 19:08:00,Friday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_05,3.53,2
41,2025-07-12 19:11:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_06,9.67,2
41,2025-07-13 21:42:00,Sunday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_03,3.74,2
41,2025-07-15 20:17:00,Tuesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_04,9.4,2
41,2025-07-18 21:40:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_05,6.7,2
41,2025-07-18 21:40:00,Friday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_01,5.54,2
41,2025-07-20 20:24:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_02,7.72,2
41,2025-07-22 17:02:00,Tuesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_06,2.49,2
41,2025-07-22 17:02:00,Tuesday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_07,5.68,2
41,2025-07-24 20:19:00,Thursday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_08,3.69,2
41,2025-07-24 20:19:00,Thursday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_06,4.93,2
41,2025-07-25 20:38:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_09,8.46,2
41,2025-07-25 20:38:00,Friday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_03,2.93,3
41,2025-07-27 18:51:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_07,6.87,3
41,2025-07-28 17:00:00,Monday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_08,4.68,3
41,2025-07-28 17:00:00,Monday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_04,6.75,3
42,2025-06-03 19:52:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_07,3.0,1
42,2025-06-03 19:52:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_10,9.5,1
42,2025-06-05 17:39:00,Thursday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_01,8.33,1
42,2025-06-05 17:39:00,Thursday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_02,2.03,1
42,2025-06-06 18:19:00,Friday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_05,3.25,1
42,2025-06-06 18:19:00,Friday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_09,8.95,1
42,2025-06-07 17:16:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_10,4.11,1
42,2025-06-08 17:58:00,Sunday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_08,7.24,1
42,2025-06-08 17:58:00,Sunday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_06,6.89,1
42,2025-06-13 20:59:00,Friday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_09,6.25,1
42,2025-06-14 18:17:00,Saturday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_10,4.13,1
42,2025-06-14 18:17:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_01,7.8,1
42,2025-06-15 18:45:00,Sunday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_01,7.0,1
42,2025-06-18 21:57:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_07,2.47,1
42,2025-06-18 21:57:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_02,6.2,2
42,2025-06-19 21:52:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_08,3.28,2
42,2025-06-19 21:52:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_03,6.35,2
42,2025-06-21 17:41:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_03,8.35,1
42,2025-06-24 18:25:00,Tuesday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_09,6.64,1
42,2025-06-24 18:25:00,Tuesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_04,4.07,2
42,2025-06-25 20:23:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_10,4.91,2
42,2025-06-25 20:23:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_05,7.03,3
42,2025-06-26 20:11:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_01,7.84,2
42,2025-06-26 20:11:00,Thursday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_02,3.62,2
42,2025-06-27 18:07:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_04,4.94,2
42,2025-06-27 18:07:00,Friday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_05,4.61,1
42,2025-07-03 20:29:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_06,6.56,3
42,2025-07-05 17:10:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_06,4.06,1
42,2025-07-06 20:05:00,Sunday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_03,9.86,1
42,2025-07-07 19:35:00,Monday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_07,3.47,3
42,2025-07-08 21:53:00,Tuesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_04,4.18,2
42,2025-07-12 17:18:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_07,7.51,2
42,2025-07-14 19:59:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_08,7.94,2
42,2025-07-16 18:12:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_08,6.42,4
42,2025-07-17 19:08:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_02,2.1,3
42,2025-07-17 19:08:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_09,5.42,4
42,2025-07-18 21:23:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_09,3.97,2
42,2025-07-18 21:23:00,Friday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_03,3.64,3
42,2025-07-21 20:01:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_10,8.42,3
42,2025-07-21 20:01:00,Monday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_01,2.88,2
42,2025-07-23 19:25:00,Wednesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_02,5.05,3
42,2025-07-23 19:25:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_04,8.17,3
42,2025-07-24 20:53:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_10,7.14,4
42,2025-07-24 20:53:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_01,7.69,5
42,2025-07-25 20:33:00,Friday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_05,6.8,4
42,2025-07-26 18:55:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_06,4.03,4
42,2025-07-27 19:36:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_07,8.77,1
42,2025-07-27 19:36:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_02,4.33,5
43,2025-06-05 20:18:00,Thursday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_03,2.31,1
43,2025-06-05 20:18:00,Thursday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_04,9.24,1
43,2025-06-06 21:47:00,Friday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_05,8.03,1
43,2025-06-08 18:48:00,Sunday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_05,7.05,1
43,2025-06-08 18:48:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_03,4.66,1
43,2025-06-09 18:29:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_06,7.58,1
43,2025-06-12 20:04:00,Thursday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_07,2.28,1
43,2025-06-13 19:13:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_08,6.54,1
43,2025-06-14 17:23:00,Saturday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_06,7.86,1
43,2025-06-14 17:23:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_08,5.68,1
43,2025-06-15 18:12:00,Sunday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_07,2.97,1
